"Data Source","World Development Indicators",

"Last Updated Date","2020-02-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"East Asia & Pacific","EAS","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.1217715047704","54.6814113430495","56.760006166907","64.682015880685","70.4739773854907","74.9810789531317","79.7176430521078","84.3300588933576","97.3836125270316","105.32335085343","118.118123298658","139.226493749081","151.078275006663","152.823360932035","156.427885491206","154.437297406361","163.719841058998","","","",
"Europe & Central Asia (excluding high income)","ECA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.3006171834613","30.2554597281758","34.6723083437241","43.2407836166857","58.064356148437","72.7379370554855","87.463796722301","110.606316328343","133.090712948479","116.797650317295","132.226320660479","150.650053480733","161.343601766434","179.209641560321","171.784928531184","136.156635161041","133.416572774269","","","",
"Europe & Central Asia","ECS","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","145.318071569604","148.685442773019","164.899588595859","208.691502515571","244.527805055188","261.499800962846","286.456359023711","331.214397799461","383.273376067904","355.946418061204","362.54354275833","399.71111442116","386.95861098225","426.250256107618","432.007144935114","374.396492035831","372.22339230213","","","",
"Ecuador","ECU","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.72392212","43.57042517","61.1992295","82.39525024","91.78626207","106.22317073","116.48486341","113.05517677","129.6412502","139.33440086","157.61960911","186.65966501","210.964362","220.2847522","231.52701182","231.72167532","204.34458984","","","",
"Egypt, Arab Rep.","EGY","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.32025412","45.93889032","42.86177877","34.65330907","34.25504645","40.56903696","42.40135864","46.85127249","59.12020604","63.42517223","69.78984542","74.56603183","90.3098923","85.89864336","90.79529558","97.05074615","81.19811519","","","",
"Euro area","EMU","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","261.386275620429","263.118834315795","289.219732526351","366.641344380125","425.657786427358","447.10182250875","485.310526993939","549.333642212964","641.692650617918","604.069756780395","593.314567338272","645.518456416469","605.545575565115","629.923951388019","639.499169277083","549.65647708914","554.395834716312","","","",
"Eritrea","ERI","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.9254569","5.51193258","4.80637417","5.14656803","5.47924456","5.18072119","5.44584667","5.71585354","5.72939204","8.20147489","8.75616676","9.63316971","10.79543718","12.36901067","13.94032554","16.27424323","17.65345415","","","",
"Spain","ESP","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","243.921101","259.49190757","287.58351535","368.5579663","427.70899831","450.60771607","473.8835252","544.25732212","623.66440725","568.03203686","576.08929464","611.11162003","591.40585515","630.47885307","650.82113029","559.31525498","569.42344714","","","",
"Estonia","EST","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.70728051","41.32051157","51.49590774","71.91778224","96.40170242","104.8728749","156.64500923","185.08338867","215.20242581","195.85562302","203.10925877","218.75434577","218.04649964","258.71342601","279.88545793","253.33082519","268.90384832","","","",
"Ethiopia","ETH","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.92702511","1.91963419","1.94305355","1.98542922","2.02859101","2.07491062","2.89666637","3.93945206","5.15917861","5.68548268","7.05988758","7.0396951","8.74047442","8.47573423","8.63294456","9.63716022","10.30048978","","","",
"European Union","EUU","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","213.134737666619","218.012130116023","240.805405172866","304.559814484185","353.012119707492","370.850700280278","403.957163600241","461.825944362225","529.150290843631","494.705738118575","491.718152414003","536.420026599247","506.746744589042","561.60886620887","575.916631659925","505.597834141397","503.891187542162","","","",
"Fragile and conflict affected situations","FCS","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.2050895968979","15.3323853267056","14.0946664942249","15.126540714382","16.673046185073","17.8447656651143","20.9005135110021","26.007941385644","28.915738664289","29.3654794994564","31.1082375877549","32.7770648086464","34.4664196571018","37.8676417051662","41.1291453070074","41.9061513796449","42.0189639159542","","","",
"Finland","FIN","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","383.65334501","392.86405487","432.98279378","491.5043092","563.0307159","590.71054543","648.12414973","748.16432339","843.42608489","810.39792254","818.47840186","879.62930542","824.6843209","893.58246935","896.96957644","815.23689808","838.02542894","","","",
"Fiji","FJI","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.34514196","8.4564365","8.99434567","11.74156755","15.2370762","15.60231967","19.51233277","23.521818","23.78653015","31.73690616","30.23673066","37.52121651","39.86840564","37.23077058","36.75024243","36.68966356","37.13066281","","","",
"France","FRA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","156.85173229","160.71129085","174.04130129","221.26665856","250.17111173","263.33686645","348.45546561","399.36397323","472.29725421","473.37474037","463.80138382","503.3298002","471.24595643","488.33654662","494.79176658","411.11131759","415.94394399","","","",
"Faroe Islands","FRO","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.11648298","9.14542994","9.66695643","10.74623652","11.78584498","13.3702776","12.93630067","12.74451154","12.3738969","12.67727972","12.14744827","11.90764294","11.19011043","10.06239031","9.72424995","9.7151728","10.1664127","","","",
"Gabon","GAB","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.66497417","63.67523901","73.87553723","86.67155917","94.60221845","103.12231608","113.05517889","132.59968621","146.57555754","148.89445078","55.27434023","76.00934449","66.26781324","78.6276804","69.05455314","51.27690273","49.6086028","","","",
"United Kingdom","GBR","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","194.17271936","199.08588416","223.20634739","270.55104772","292.51281694","297.99217141","333.99686465","390.20546111","340.73331816","308.18191804","324.90393827","346.23377771","339.47519596","619.21658475","673.03577877","650.48411523","598.37199524","","","",
"Georgia","GEO","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.79236581","40.78306868","47.36653388","56.99816127","74.69576414","94.43284275","105.78247448","134.02616603","170.30251009","170.18968701","190.92852439","219.47957275","237.2080025","231.35329947","230.2361053","161.03143241","171.2546993","","","",
"Ghana","GHA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.15620319","9.63791133","10.70662592","12.52676773","14.48508056","17.48036798","20.22639291","24.07436144","27.72181923","22.84401203","26.86365527","35.49837012","35.80065925","43.16605167","36.72400786","29.50437787","25.53436704","","","",
"Gibraltar","GIB","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.14975475","8.56757608","9.01361617","8.99620853","9.85650511","7.83775304","7.96277868","12.41726131","12.0786915","12.45507209","12.68115238","13.97712995","14.31693959","15.55613399","20.77769633","20.85158962","18.64044623","","","",
"Gambia, The","GMB","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.12576694","6.24912025","5.55146749","3.85652254","3.66673095","4.40636962","5.01094118","6.20472667","7.52766942","6.71229829","6.77362085","6.78161853","6.51760304","6.05186735","5.77037581","5.12956095","4.93760107","","","",
"Guinea-Bissau","GNB","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.13896362","7.86247336","7.80205406","8.5423168","10.18634523","11.18778301","11.7563897","13.18225796","16.87546529","15.71055823","15.48446649","15.9136972","14.70967561","14.85310325","14.14129005","12.91153402","13.82537398","","","",
"Equatorial Guinea","GNQ","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.93068126","39.44556848","52.41109504","74.77874328","94.10526017","104.83843435","115.20746002","138.99714915","164.19456065","171.09092205","180.51453498","196.50710175","195.33254805","235.25458546","240.97404804","201.81018678","204.93724714","","","",
"Greece","GRC","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1184.16755379","825.43505014","723.95509299","727.81753169","593.2545546","617.94153924","631.73410937","533.6056646","518.8187856","","","",
"Grenada","GRD","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","162.62014285","161.26269717","166.65179381","163.88549722","147.92301653","168.8628278","182.6949709","212.40196909","238.42329773","229.25313708","235.69647583","237.13855183","242.66402901","254.57494432","259.80054434","262.54484767","298.36816027","","","",
"Greenland","GRL","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.52537043","62.56051689","67.05502112","70.01201108","73.40081968","82.67824159","91.48215549","97.57152541","103.20447272","95.73652788","102.42518369","111.4238333","115.7433759","114.34714536","122.16966394","125.13481647","128.73308854","","","",
"Guam","GUM","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.26800151","7.38469802","7.34862513","10.89396493","11.17684016","14.61071423","28.63495023","37.2698391","43.579706","50.6496119","59.86890072","70.68956028","77.49743443","83.29471366","80.93345147","74.71558503","67.40445497","","","",
"High income","HIC","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","394.070911595842","395.677419868993","418.37389776494","474.080644426561","517.118377845657","541.453205857468","568.248397402714","613.335168232158","656.074755538116","639.45292698447","659.362957820964","705.352255957222","701.402985858255","717.914749308943","726.154935652583","688.406442509759","708.738782900733","","","",
"Hong Kong SAR, China","HKG","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.7254619","35.60280842","37.07380418","38.95888313","42.24471359","48.69977666","56.7600155","64.56888656","78.00080437","73.34550639","78.02124963","85.38095182","94.02262085","89.22608666","86.42127047","88.77075929","89.82075681","","","",
"Heavily indebted poor countries (HIPC)","HPC","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.2873195409638","7.72714493776122","8.34145151448227","9.5981511051637","11.2759319226151","12.4057313435327","14.5451893892636","17.613275297901","20.0098911561376","18.7902829819681","19.9244800107548","21.2475503081041","21.2677818429638","23.6371617299276","22.5740794932312","22.2892458768566","22.734796848027","","","",
"Croatia","HRV","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.43385511","55.87954067","72.00366795","85.23626704","115.00333612","97.36717367","108.64987985","129.0282611","182.71158824","163.24743731","157.20545893","136.49067991","118.16293721","119.39424338","150.82378971","130.00999209","135.87352466","","","",
"Haiti","HTI","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.08343215","12.04606833","10.49840489","8.72715051","10.91957087","11.36936047","12.28229177","14.79383359","15.32370549","15.98966487","18.20071566","19.66187359","20.89874604","21.08926452","19.81309864","17.48705844","15.74259623","","","",
"Hungary","HUN","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.56218363","103.64395277","130.16972043","179.97058029","206.25687411","230.64407778","223.40186592","263.46797906","294.37459812","247.57228155","269.52928147","300.06183557","282.30275268","280.94721984","285.13075352","256.37621276","279.94063127","","","",
"IBRD only","IBD","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.4611544926014","35.0382137223812","34.8221887696404","37.8568315602155","43.245674563885","50.8270109503579","56.6465037575689","65.6178303927614","74.5605480867269","75.3159751005828","94.9222207402588","108.014161171203","113.542763264294","121.172766991544","122.788951514434","114.743751934443","113.247036137095","","","",
"IDA & IBRD total","IBT","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.3481216841966","29.4812167837329","29.2547047090653","32.2348576131069","36.6410533091997","42.9784414474977","48.1561817930685","55.6303250975186","63.0907883816893","63.2723972127541","78.555175196752","88.7834643118989","92.9727456040347","99.4028689779075","100.907527281189","94.4361450874849","92.9711127578974","","","",
"IDA total","IDA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.77490718453481","8.47448888670402","8.91386855500791","11.8352452189696","12.9865093741184","15.2326125304516","18.5328197883801","21.2422115808985","24.1168413071806","22.876626305222","24.8857644222783","26.5234477382292","27.2844334691779","29.7858663304392","31.862670792492","31.2185923751872","29.9713286825849","","","",
"IDA blend","IDB","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9581329591395","10.6243744588269","10.8265207380293","17.5882981237696","18.3697783485981","22.936346520028","29.4857335863569","31.9343959408122","35.5924753237765","32.3483629026292","35.2664306995766","36.5944127240473","39.4368468924525","42.7400121835933","45.8806043044209","43.8414396814948","40.7463365229669","","","",
"Indonesia","IDN","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.10539037","6.97865628","8.98719026","11.97887634","12.15884889","19.21165593","24.12079078","28.22897875","29.74190052","31.21307082","52.53594097","61.13416368","56.91965395","52.87159822","46.27434254","40.74394079","41.64895887","","","",
"IDA only","IDX","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.64086947904291","7.35746698479861","7.94816658275704","8.93271305040191","10.2720065883608","11.3483263080478","13.0079960039015","15.8440722974046","18.3156415779493","18.0810819973567","19.4687484619893","21.2567294179187","20.9197151586896","22.8475227573089","24.3549976445462","24.4594263430121","24.0414907030576","","","",
"Isle of Man","IMN","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.31099594","14.71953733","14.89539583","16.20278046","18.22374524","20.30000848","21.42538035","25.46815732","26.27179319","25.64326191","29.49660985","30.31773421","30.90245107","38.83179877","38.29926258","38.13023465","40.50036063","","","",
"Not classified","INX","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","189.14178315","194.00452326","229.23079234","381.87960987","424.83338225","533.53080598","577.16430065","561.46201313","666.23680811","696.0946873","707.50242314","758.47588014","722.00613266","756.322652","764.05511957","628.21311157","618.16947445","","","",
"Iran, Islamic Rep.","IRN","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.82160046","55.51923742","57.3103515","62.42046928","79.77318267","97.16011303","102.29768907","130.90304717","166.12481652","205.9438085","261.85414224","301.81067269","285.41690364","211.27815522","161.48072833","153.5457586","161.14568568","","","",
"Iraq","IRQ","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.38476082","15.54269284","16.20750245","19.01329149","29.72507503","27.92147891","36.53000782","37.97239174","41.07600264","110.4749791","113.92251732","115.9179668","118.12891411","119.79571011","","","",
"Iceland","ISL","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","561.07747018","497.19678577","571.45054889","670.25707272","785.81482045","903.36074295","841.84248956","968.26967818","777.87729235","607.59401915","668.50154511","725.49008018","701.19524767","747.76406121","811.75714231","755.11601762","854.18897586","","","",
"Israel","ISR","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","441.42565769","467.56235614","386.34193387","405.83905659","422.70386034","465.0607098","404.41963632","475.33376154","537.90092556","511.79508193","526.26508182","574.21798376","556.46974931","598.22697378","637.33834359","620.15187503","651.75384604","","","",
"Italy","ITA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","402.38019597","388.01873481","423.22169017","511.89687337","584.7509238","578.27705365","603.3224461","664.52000747","744.73940806","686.93675438","660.55478","746.17801995","677.62503801","695.44571997","706.1848902","626.77738582","632.79735852","","","",
"Jamaica","JAM","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.68646401","68.04054357","46.09871385","50.72059925","49.36718744","54.27044182","52.62537546","76.44530852","71.61212278","58.40135472","58.01062464","58.04527924","55.37952883","48.34396656","53.71266282","52.75493224","66.34861212","","","",
"Jordan","JOR","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.4633931","65.72351911","69.08825733","72.39345473","75.67386324","78.24639803","80.09753383","82.66964197","94.66716438","75.36662726","67.45763489","66.37896832","66.78735582","64.9528985","62.99356356","64.73831155","62.55174969","","","",
"Japan","JPN","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","436.1823824","391.42595427","384.19789798","446.15408431","477.05199828","451.8781714","452.28960762","430.14807644","489.6662337","558.73916285","591.58428005","667.51851637","676.12756581","550.74658371","527.58804292","483.42373159","569.43225333","","","",
"Kazakhstan","KAZ","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.51746148","21.83686894","27.05761157","33.575325","45.84543838","49.35111223","54.52710562","58.63789435","62.23756829","57.124056","68.22687049","81.62425013","105.32545845","95.04773419","89.6450434","101.37441883","93.17267845","","","",
"Kenya","KEN","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.82495427","10.03782125","9.77099943","11.44986491","12.16898632","13.91977807","15.73291065","17.99969272","18.56166878","17.47358653","17.85660655","17.77066695","20.49206097","21.79814043","21.29945898","19.02379897","18.34893499","","","",
"Kyrgyz Republic","KGZ","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.34753079","6.99766223","7.63292382","11.40427945","12.69156207","15.37349403","18.00313143","21.79580176","31.02361327","23.37857738","26.48114622","34.82934954","43.44961422","49.04238758","53.7296134","45.56495176","41.9691905","","","",
"Cambodia","KHM","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.55532682","14.04913516","14.89068194","15.54447303","16.31979085","19.80403177","17.28828104","15.07323861","25.14487316","28.27306233","28.18929637","39.55983311","41.76220799","44.0857609","42.96936104","41.30797681","45.48602007","","","",
"Kiribati","KIR","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.10371896","0.09036063","0.10761367","0.12475518","0.13564585","0.16542991","0.13900564","0.15899408","0.16189773","0.15510229","0.17157096","0.20007857","0.22143028","0.19568561","0.19014502","0.17642985","0.174645","","","",
"St. Kitts and Nevis","KNA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","234.46440187","223.69406006","235.6185699","238.71250887","218.94591926","255.29949844","326.53822093","339.34423576","466.19667364","439.97612812","435.84725745","460.87500588","413.15265033","420.07174189","435.79475772","443.9192878","479.41439189","","","",
"Korea, Rep.","KOR","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","206.80964169","213.96222056","223.60730967","263.12642183","287.21377006","350.00122564","399.25533368","456.16776417","438.66885447","391.00617849","477.02661969","527.73261124","550.89936731","592.81089175","654.99287358","655.04509197","680.81667604","","","",
"Kuwait","KWT","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","103.32745533","103.57079419","119.71610737","126.8520884","136.7800632","153.43562307","165.25960096","188.33342735","211.77400678","170.10795385","147.79981727","157.83565351","178.8462976","174.43045738","174.66259343","168.06132022","172.12068383","","","",
"Latin America & Caribbean (excluding high income)","LAC","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.937670775664","106.832287604573","94.0953690693459","98.1358510764467","109.067377798005","132.483299662221","149.53294027005","171.099326270977","177.607421921354","173.317480734957","272.064070832178","298.575817873804","293.154631080383","298.715479630258","310.162805241611","266.558617451861","247.032742570949","","","",
"Lao PDR","LAO","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.43611248","6.48680417","6.54251509","9.83703578","7.82996313","7.72955766","8.0465629","8.79459476","8.52366066","9.73359432","12.58282166","14.47340558","16.04170593","21.49208573","23.59451624","24.03692878","25.64236392","","","",
"Lebanon","LBN","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","329.20179108","299.31582159","268.59875494","239.58096231","214.16355174","192.61855144","210.07638571","229.23601715","248.39826851","264.2953605","287.37796992","285.96159359","234.12749236","224.79951511","232.56832188","223.21478881","212.78758288","","","",
"Liberia","LBR","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.42441273","5.5864808","5.172553","4.75160377","16.55087119","18.5460586","16.29349157","23.847934","19.87230851","21.73497932","22.72284118","26.01122019","25.01854592","27.77882956","32.75908759","33.67216428","32.28567725","","","",
"Libya","LBY","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125.54668608","115.65695085","59.92560046","64.08199276","69.09769002","75.03179902","81.37384831","92.19363746","103.73883429","110.69862971","120.15353209","114.61673796","","","","","","","","",
"St. Lucia","LCA","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","164.4855684","163.95236119","172.61188861","191.57357351","179.93177304","188.56228749","240.0955879","286.8104388","271.58670689","226.43709246","259.31688866","283.82965895","260.29398188","253.64794656","274.14203136","257.90245099","238.51805285","","","",
